Salary Structure,Grade Level,Step,GradeLevel/Step,Annual Salary
CONPOSS,1,1,CONPOSS/1/1,121374
CONPOSS,2,1,CONPOSS/2/1,497962
CONPOSS,2,2,CONPOSS/2/2,503605
CONPOSS,2,3,CONPOSS/2/3,509248
CONPOSS,2,4,CONPOSS/2/4,514891
CONPOSS,2,5,CONPOSS/2/5,520534
CONPOSS,2,6,CONPOSS/2/6,526177
CONPOSS,2,7,CONPOSS/2/7,531820
CONPOSS,2,8,CONPOSS/2/8,537463
CONPOSS,2,9,CONPOSS/2/9,543106
CONPOSS,2,10,CONPOSS/2/10,548750
CONPOSS,3,1,CONPOSS/3/1,507170
CONPOSS,3,2,CONPOSS/3/2,514105
CONPOSS,3,3,CONPOSS/3/3,521041
CONPOSS,3,4,CONPOSS/3/4,527977
CONPOSS,3,5,CONPOSS/3/5,534913
CONPOSS,3,6,CONPOSS/3/6,541849
CONPOSS,3,7,CONPOSS/3/7,548785
CONPOSS,3,8,CONPOSS/3/8,555721
CONPOSS,3,9,CONPOSS/3/9,562657
CONPOSS,3,10,CONPOSS/3/10,569593
CONPOSS,4,1,CONPOSS/4/1,523836
CONPOSS,4,2,CONPOSS/4/2,532170
CONPOSS,4,3,CONPOSS/4/3,540503
CONPOSS,4,4,CONPOSS/4/4,548836
CONPOSS,4,5,CONPOSS/4/5,557170
CONPOSS,4,6,CONPOSS/4/6,565503
CONPOSS,4,7,CONPOSS/4/7,573836
CONPOSS,4,8,CONPOSS/4/8,582170
CONPOSS,4,9,CONPOSS/4/9,590897
CONPOSS,4,10,CONPOSS/4/10,599231
CONPOSS,5,1,CONPOSS/5/1,568812
CONPOSS,5,2,CONPOSS/5/2,578744
CONPOSS,5,3,CONPOSS/5/3,588090
CONPOSS,5,4,CONPOSS/5/4,606406
CONPOSS,5,5,CONPOSS/5/5,624723
CONPOSS,5,6,CONPOSS/5/6,643040
CONPOSS,5,7,CONPOSS/5/7,661356
CONPOSS,5,8,CONPOSS/5/8,679673
CONPOSS,5,9,CONPOSS/5/9,697990
CONPOSS,5,10,CONPOSS/5/10,716306
CONPOSS,6,1,CONPOSS/6/1,701881
CONPOSS,6,2,CONPOSS/6/2,723890
CONPOSS,6,3,CONPOSS/6/3,745899
CONPOSS,6,4,CONPOSS/6/4,767909
CONPOSS,6,5,CONPOSS/6/5,789918
CONPOSS,6,6,CONPOSS/6/6,811927
CONPOSS,6,7,CONPOSS/6/7,833937
CONPOSS,6,8,CONPOSS/6/8,855946
CONPOSS,6,9,CONPOSS/6/9,877955
CONPOSS,6,10,CONPOSS/6/10,899965
CONPOSS,7,1,CONPOSS/7/1,985965
CONPOSS,7,2,CONPOSS/7/2,1007031
CONPOSS,7,3,CONPOSS/7/3,1028096
CONPOSS,7,4,CONPOSS/7/4,1049162
CONPOSS,7,5,CONPOSS/7/5,1070228
CONPOSS,7,6,CONPOSS/7/6,1091293
CONPOSS,7,7,CONPOSS/7/7,1121418
CONPOSS,7,8,CONPOSS/7/8,1151543
CONPOSS,7,9,CONPOSS/7/9,1181667
CONPOSS,7,10,CONPOSS/7/10,1211792
CONPOSS,8,1,CONPOSS/8/1,1497387
CONPOSS,8,2,CONPOSS/8/2,1518943
CONPOSS,8,3,CONPOSS/8/3,1540499
CONPOSS,8,4,CONPOSS/8/4,1562055
CONPOSS,8,5,CONPOSS/8/5,1583611
CONPOSS,8,6,CONPOSS/8/6,1605167
CONPOSS,8,7,CONPOSS/8/7,1626723
CONPOSS,8,8,CONPOSS/8/8,1648279
CONPOSS,8,9,CONPOSS/8/9,1669835
CONPOSS,8,10,CONPOSS/8/10,1691391
CONPOSS,9,1,CONPOSS/9/1,1602942
CONPOSS,9,2,CONPOSS/9/2,1628606
CONPOSS,9,3,CONPOSS/9/3,1654271
CONPOSS,9,4,CONPOSS/9/4,1679936
CONPOSS,9,5,CONPOSS/9/5,1705601
CONPOSS,9,6,CONPOSS/9/6,1731265
CONPOSS,9,7,CONPOSS/9/7,1756930
CONPOSS,9,8,CONPOSS/9/8,1782595
CONPOSS,9,9,CONPOSS/9/9,1808259
CONPOSS,9,10,CONPOSS/9/10,1833924
CONPOSS,10,1,CONPOSS/10/1,1744999
CONPOSS,10,2,CONPOSS/10/2,1773222
CONPOSS,10,3,CONPOSS/10/3,1801445
CONPOSS,10,4,CONPOSS/10/4,1847873
CONPOSS,10,5,CONPOSS/10/5,1894866
CONPOSS,10,6,CONPOSS/10/6,1961194
CONPOSS,10,7,CONPOSS/10/7,2009599
CONPOSS,10,8,CONPOSS/10/8,2058567
CONPOSS,10,9,CONPOSS/10/9,2108101
CONPOSS,10,10,CONPOSS/10/10,2138299
CONPOSS,11,1,CONPOSS/11/1,1894514
CONPOSS,11,2,CONPOSS/11/2,1938290
CONPOSS,11,3,CONPOSS/11/3,1982065
CONPOSS,11,4,CONPOSS/11/4,2025840
CONPOSS,11,5,CONPOSS/11/5,2069616
CONPOSS,11,6,CONPOSS/11/6,2113391
CONPOSS,11,7,CONPOSS/11/7,2157166
CONPOSS,11,8,CONPOSS/11/8,2200941
CONPOSS,12,1,CONPOSS/12/1,2018911
CONPOSS,12,2,CONPOSS/12/2,2065193
CONPOSS,12,3,CONPOSS/12/3,2111474
CONPOSS,12,4,CONPOSS/12/4,2157756
CONPOSS,12,5,CONPOSS/12/5,2204038
CONPOSS,12,6,CONPOSS/12/6,2250320
CONPOSS,12,7,CONPOSS/12/7,2296601
CONPOSS,12,8,CONPOSS/12/8,2342883
CONPOSS,13,1,CONPOSS/13/1,2470000
CONPOSS,13,2,CONPOSS/13/2,2527305
CONPOSS,13,3,CONPOSS/13/3,2584610
CONPOSS,13,4,CONPOSS/13/4,2641914
CONPOSS,13,5,CONPOSS/13/5,2699219
CONPOSS,13,6,CONPOSS/13/6,2756524
CONPOSS,13,7,CONPOSS/13/7,2813828
CONPOSS,13,8,CONPOSS/13/8,2871133
CONPOSS,14,1,CONPOSS/14/1,2792903
CONPOSS,14,2,CONPOSS/14/2,2890643
CONPOSS,14,3,CONPOSS/14/3,2989767
CONPOSS,14,4,CONPOSS/14/4,3090275
CONPOSS,14,5,CONPOSS/14/5,3161558
CONPOSS,14,6,CONPOSS/14/6,3264142
CONPOSS,14,7,CONPOSS/14/7,3368111
CONPOSS,15,1,CONPOSS/15/1,3069463
CONPOSS,15,2,CONPOSS/15/2,3152638
CONPOSS,15,3,CONPOSS/15/3,3235813
CONPOSS,15,4,CONPOSS/15/4,3318988
CONPOSS,15,5,CONPOSS/15/5,3402163
CONPOSS,15,6,CONPOSS/15/6,3485338
CONPOSS,16,1,CONPOSS/16/1,6200445
CONPOSS,16,2,CONPOSS/16/2,6342657
CONPOSS,16,3,CONPOSS/16/3,6471156
CONPOSS,16,4,CONPOSS/16/4,6634182
CONPOSS,16,5,CONPOSS/16/5,6780532
CONPOSS,16,6,CONPOSS/16/6,7004039
CONPASS,1,1,CONPASS/1/1,622056
CONPASS,2,1,CONPASS/2/1,1085616
CONPASS,2,2,CONPASS/2/2,1091404
CONPASS,2,3,CONPASS/2/3,1097194
CONPASS,2,4,CONPASS/2/4,1102983
CONPASS,2,5,CONPASS/2/5,1108772
CONPASS,2,6,CONPASS/2/6,1114562
CONPASS,2,7,CONPASS/2/7,1120351
CONPASS,2,8,CONPASS/2/8,1126140
CONPASS,2,9,CONPASS/2/9,1131930
CONPASS,2,10,CONPASS/2/10,1137719
CONPASS,3,1,CONPASS/3/1,1095062
CONPASS,3,2,CONPASS/3/2,1102178
CONPASS,3,3,CONPASS/3/3,1109294
CONPASS,3,4,CONPASS/3/4,1116410
CONPASS,3,5,CONPASS/3/5,1123526
CONPASS,3,6,CONPASS/3/6,1130641
CONPASS,3,7,CONPASS/3/7,1137757
CONPASS,3,8,CONPASS/3/8,1144873
CONPASS,3,9,CONPASS/3/9,1151963
CONPASS,3,10,CONPASS/3/10,1159105
CONPASS,4,1,CONPASS/4/1,1112160
CONPASS,4,2,CONPASS/4/2,1120709
CONPASS,4,3,CONPASS/4/3,1129259
CONPASS,4,4,CONPASS/4/4,1137808
CONPASS,4,5,CONPASS/4/5,1146357
CONPASS,4,6,CONPASS/4/6,1154906
CONPASS,4,7,CONPASS/4/7,1163455
CONPASS,4,8,CONPASS/4/8,1172004
CONPASS,4,9,CONPASS/4/9,1180553
CONPASS,4,10,CONPASS/4/10,1189102
CONPASS,5,1,CONPASS/5/1,1158163
CONPASS,5,2,CONPASS/5/2,1168095
CONPASS,5,3,CONPASS/5/3,1178027
CONPASS,5,4,CONPASS/5/4,1187959
CONPASS,5,5,CONPASS/5/5,1197891
CONPASS,5,6,CONPASS/5/6,1207823
CONPASS,5,7,CONPASS/5/7,1217755
CONPASS,5,8,CONPASS/5/8,1227687
CONPASS,5,9,CONPASS/5/9,1237619
CONPASS,5,10,CONPASS/5/10,1247551
CONPASS,6,1,CONPASS/6/1,1213530
CONPASS,6,2,CONPASS/6/2,1225636
CONPASS,6,3,CONPASS/6/3,1237742
CONPASS,6,4,CONPASS/6/4,1249848
CONPASS,6,5,CONPASS/6/5,1261954
CONPASS,6,6,CONPASS/6/6,1274060
CONPASS,6,7,CONPASS/6/7,1286166
CONPASS,6,8,CONPASS/6/8,1298272
CONPASS,6,9,CONPASS/6/9,1310379
CONPASS,6,10,CONPASS/6/10,1322455
CONPASS,7,1,CONPASS/7/1,1466473
CONPASS,7,2,CONPASS/7/2,1485272
CONPASS,7,3,CONPASS/7/3,1504072
CONPASS,7,4,CONPASS/7/4,1522871
CONPASS,7,5,CONPASS/7/5,1541670
CONPASS,7,6,CONPASS/7/6,1560469
CONPASS,7,7,CONPASS/7/7,1579269
CONPASS,7,8,CONPASS/7/8,1598068
CONPASS,7,9,CONPASS/7/9,1616867
CONPASS,7,10,CONPASS/7/10,1635666
CONPASS,8,1,CONPASS/8/1,2283627
CONPASS,8,2,CONPASS/8/2,2306001
CONPASS,8,3,CONPASS/8/3,2328375
CONPASS,8,4,CONPASS/8/4,2350750
CONPASS,8,5,CONPASS/8/5,2373124
CONPASS,8,6,CONPASS/8/6,2395498
CONPASS,8,7,CONPASS/8/7,2417872
CONPASS,8,8,CONPASS/8/8,2440247
CONPASS,8,9,CONPASS/8/9,2462621
CONPASS,8,10,CONPASS/8/10,2484995
CONPASS,9,1,CONPASS/9/1,2384988
CONPASS,9,2,CONPASS/9/2,2411628
CONPASS,9,3,CONPASS/9/3,2438268
CONPASS,9,4,CONPASS/9/4,2464908
CONPASS,9,5,CONPASS/9/5,2491548
CONPASS,9,6,CONPASS/9/6,2518187
CONPASS,9,7,CONPASS/9/7,2544827
CONPASS,9,8,CONPASS/9/8,2571467
CONPASS,9,9,CONPASS/9/9,2598107
CONPASS,9,10,CONPASS/9/10,2624747
CONPASS,10,1,CONPASS/10/1,2532443
CONPASS,10,2,CONPASS/10/2,2561738
CONPASS,10,3,CONPASS/10/3,2591033
CONPASS,10,4,CONPASS/10/4,2620328
CONPASS,10,5,CONPASS/10/5,2649623
CONPASS,10,6,CONPASS/10/6,2678918
CONPASS,10,7,CONPASS/10/7,2708213
CONPASS,10,8,CONPASS/10/8,2737508
CONPASS,10,9,CONPASS/10/9,2766903
CONPASS,10,10,CONPASS/10/10,2796098
CONPASS,11,1,CONPASS/11/1,2696431
CONPASS,11,2,CONPASS/11/2,2741870
CONPASS,11,3,CONPASS/11/3,2787309
CONPASS,11,4,CONPASS/11/4,2832748
CONPASS,11,5,CONPASS/11/5,2879187
CONPASS,11,6,CONPASS/11/6,2923626
CONPASS,11,7,CONPASS/11/7,2969065
CONPASS,11,8,CONPASS/11/8,3014504
CONPASS,12,1,CONPASS/12/1,2825554
CONPASS,12,2,CONPASS/12/2,2873595
CONPASS,12,3,CONPASS/12/3,2921637
CONPASS,12,4,CONPASS/12/4,2969679
CONPASS,12,5,CONPASS/12/5,3017721
CONPASS,12,6,CONPASS/12/6,3065763
CONPASS,12,7,CONPASS/12/7,3113804
CONPASS,12,8,CONPASS/12/8,3161846
CONPASS,13,1,CONPASS/13/1,2961253
CONPASS,13,2,CONPASS/13/2,3012976
CONPASS,13,3,CONPASS/13/3,3064700
CONPASS,13,4,CONPASS/13/4,3116423
CONPASS,13,5,CONPASS/13/5,3168147
CONPASS,13,6,CONPASS/13/6,3219870
CONPASS,13,7,CONPASS/13/7,3271594
CONPASS,13,8,CONPASS/13/8,3323317
CONPASS,14,1,CONPASS/14/1,3691728
CONPASS,14,2,CONPASS/14/2,3759570
CONPASS,14,3,CONPASS/14/3,3827413
CONPASS,14,4,CONPASS/14/4,3895256
CONPASS,14,5,CONPASS/14/5,3963098
CONPASS,14,6,CONPASS/14/6,4030941
CONPASS,14,7,CONPASS/14/7,4098784
CONPASS,15,1,CONPASS/15/1,3968916
CONPASS,15,2,CONPASS/15/2,4050453
CONPASS,15,3,CONPASS/15/3,4131999
CONPASS,15,4,CONPASS/15/4,4213526
CONPASS,15,5,CONPASS/15/5,4295063
CONPASS,15,6,CONPASS/15/6,4376600
CONPASS,16,1,CONPASS/16/1,8066991
CONPASS,16,2,CONPASS/16/2,8222226
CONPASS,16,3,CONPASS/16/3,8386489
CONPASS,16,4,CONPASS/16/4,8542374
CONPASS,16,5,CONPASS/16/5,8703249
CONMESS,1,1,CONMESS/1/1,2564501
CONMESS,2,1,CONMESS/2/1,2745750
CONMESS,2,2,CONMESS/2/2,2801330
CONMESS,2,3,CONMESS/2/3,2856909
CONMESS,2,4,CONMESS/2/4,2912489
CONMESS,2,5,CONMESS/2/5,2968068
CONMESS,2,6,CONMESS/2/6,3023648
CONMESS,2,7,CONMESS/2/7,3079228
CONMESS,2,8,CONMESS/2/8,3134807
CONMESS,2,9,CONMESS/2/9,3190387
CONMESS,2,10,CONMESS/2/10,3245966
CONMESS,2,11,CONMESS/2/11,3301546
CONMESS,3,1,CONMESS/3/1,3710061
CONMESS,3,2,CONMESS/3/2,3782702
CONMESS,3,3,CONMESS/3/3,3855343
CONMESS,3,4,CONMESS/3/4,3927985
CONMESS,3,5,CONMESS/3/5,4000626
CONMESS,3,6,CONMESS/3/6,4073267
CONMESS,3,7,CONMESS/3/7,4145909
CONMESS,3,8,CONMESS/3/8,4218550
CONMESS,3,9,CONMESS/3/9,4291192
CONMESS,3,10,CONMESS/3/10,4363855
CONMESS,3,11,CONMESS/3/11,4436476
CONMESS,4,1,CONMESS/4/1,4634964
CONMESS,4,2,CONMESS/4/2,4744632
CONMESS,4,3,CONMESS/4/3,4854300
CONMESS,4,4,CONMESS/4/4,4963967
CONMESS,4,5,CONMESS/4/5,5075635
CONMESS,4,6,CONMESS/4/6,5183303
CONMESS,4,7,CONMESS/4/7,5292971
CONMESS,4,8,CONMESS/4/8,5402639
CONMESS,4,9,CONMESS/4/9,5512307
CONMESS,4,10,CONMESS/4/10,5621974
CONMESS,4,11,CONMESS/4/11,5731642
CONMESS,5,1,CONMESS/5/1,5483017
CONMESS,5,2,CONMESS/5/2,5632083
CONMESS,5,3,CONMESS/5/3,5781148
CONMESS,5,4,CONMESS/5/4,5930214
CONMESS,5,5,CONMESS/5/5,6079280
CONMESS,5,6,CONMESS/5/6,6228346
CONMESS,5,7,CONMESS/5/7,6377411
CONMESS,5,8,CONMESS/5/8,6526477
CONMESS,5,9,CONMESS/5/9,6675544
CONMESS,6,1,CONMESS/6/1,7113184
CONMESS,6,2,CONMESS/6/2,7303558
CONMESS,6,3,CONMESS/6/3,7493931
CONMESS,6,4,CONMESS/6/4,7684304
CONMESS,6,5,CONMESS/6/5,7874678
CONMESS,6,6,CONMESS/6/6,8065051
CONMESS,6,7,CONMESS/6/7,8255425
CONMESS,6,8,CONMESS/6/8,8445798
CONMESS,6,9,CONMESS/6/9,8636171
CONMESS,7,1,CONMESS/7/1,9952637
CONMESS,7,2,CONMESS/7/2,10205952
CONMESS,7,3,CONMESS/7/3,10459266
CONMESS,7,4,CONMESS/7/4,10712582
CONMESS,7,5,CONMESS/7/5,10965896
CONMESS,7,6,CONMESS/7/6,11219211
CONMESS,7,7,CONMESS/7/7,11472525
CONMESS,7,8,CONMESS/7/8,11725840
CONMESS,7,9,CONMESS/7/9,11979154
CONUASS,1,1,CONUASS/1/1,2327557
CONUASS,1,2,CONUASS/1/2,2381030
CONUASS,1,3,CONUASS/1/3,2434503
CONUASS,1,4,CONUASS/1/4,2487976
CONUASS,1,5,CONUASS/1/5,2541449
CONUASS,1,6,CONUASS/1/6,2594922
CONUASS,2,1,CONUASS/2/1,2599713
CONUASS,2,2,CONUASS/2/2,2662647
CONUASS,2,3,CONUASS/2/3,2725585
CONUASS,2,4,CONUASS/2/4,2788522
CONUASS,2,5,CONUASS/2/5,2851458
CONUASS,2,6,CONUASS/2/6,2914395
CONUASS,2,7,CONUASS/2/7,2977331
CONUASS,2,8,CONUASS/2/8,3040268
CONUASS,3,1,CONUASS/3/1,2887448
CONUASS,3,2,CONUASS/3/2,2955832
CONUASS,3,3,CONUASS/3/3,3024217
CONUASS,3,4,CONUASS/3/4,3092601
CONUASS,3,5,CONUASS/3/5,3160986
CONUASS,3,6,CONUASS/3/6,3229370
CONUASS,3,7,CONUASS/3/7,3297754
CONUASS,3,8,CONUASS/3/8,3366138
CONUASS,4,1,CONUASS/4/1,3511653
CONUASS,4,2,CONUASS/4/2,3621130
CONUASS,4,3,CONUASS/4/3,3730607
CONUASS,4,4,CONUASS/4/4,3840086
CONUASS,4,5,CONUASS/4/5,3949564
CONUASS,4,6,CONUASS/4/6,4059041
CONUASS,4,7,CONUASS/4/7,4168520
CONUASS,4,8,CONUASS/4/8,4277998
CONUASS,4,9,CONUASS/4/9,4387475
CONUASS,5,1,CONUASS/5/1,4765058
CONUASS,5,2,CONUASS/5/2,4922061
CONUASS,5,3,CONUASS/5/3,5079063
CONUASS,5,4,CONUASS/5/4,5236065
CONUASS,5,5,CONUASS/5/5,5393068
CONUASS,5,6,CONUASS/5/6,5550070
CONUASS,5,7,CONUASS/5/7,5707072
CONUASS,5,8,CONUASS/5/8,5864074
CONUASS,5,9,CONUASS/5/9,6021077
CONUASS,5,10,CONUASS/5/10,6178079
CONUASS,5,11,CONUASS/5/11,6335081
CONUASS,5,12,CONUASS/5/12,6492084
CONUASS,5,13,CONUASS/5/13,6649086
CONUASS,6,1,CONUASS/6/1,5699772
CONUASS,6,2,CONUASS/6/2,5889545
CONUASS,6,3,CONUASS/6/3,6079318
CONUASS,6,4,CONUASS/6/4,6269091
CONUASS,6,5,CONUASS/6/5,6458863
CONUASS,6,6,CONUASS/6/6,6648636
CONUASS,6,7,CONUASS/6/7,6838409
CONUASS,6,8,CONUASS/6/8,7028182
CONUASS,6,9,CONUASS/6/9,7217955
CONUASS,6,10,CONUASS/6/10,7407729
CONUASS,7,1,CONUASS/7/1,7328847
CONUASS,7,2,CONUASS/7/2,7567495
CONUASS,7,3,CONUASS/7/3,7806145
CONUASS,7,4,CONUASS/7/4,8044794
CONUASS,7,5,CONUASS/7/5,8283441
CONUASS,7,6,CONUASS/7/6,8522091
CONUASS,7,7,CONUASS/7/7,8760742
CONUASS,7,8,CONUASS/7/8,8999393
CONUASS,7,9,CONUASS/7/9,9238040
CONUASS,7,10,CONUASS/7/10,9476689
CONPCASS,1,1,CONPCASS/1/1,2051825
CONPCASS,1,2,CONPCASS/1/2,2105298
CONPCASS,1,3,CONPCASS/1/3,2158771
CONPCASS,1,4,CONPCASS/1/4,2212244
CONPCASS,1,5,CONPCASS/1/5,2265716
CONPCASS,1,6,CONPCASS/1/6,2319189
CONPCASS,1,7,CONPCASS/1/7,2372662
CONPCASS,1,8,CONPCASS/1/8,2426135
CONPCASS,1,9,CONPCASS/1/9,2479608
CONPCASS,1,10,CONPCASS/1/10,2533081
CONPCASS,1,11,CONPCASS/1/11,2586553
CONPCASS,1,12,CONPCASS/1/12,2640028
CONPCASS,1,13,CONPCASS/1/13,2693501
CONPCASS,1,14,CONPCASS/1/14,2746974
CONPCASS,1,15,CONPCASS/1/15,2800447
CONPCASS,2,1,CONPCASS/2/1,2303048
CONPCASS,2,2,CONPCASS/2/2,2367983
CONPCASS,2,3,CONPCASS/2/3,2430918
CONPCASS,2,4,CONPCASS/2/4,2493856
CONPCASS,2,5,CONPCASS/2/5,2556791
CONPCASS,2,6,CONPCASS/2/6,2619729
CONPCASS,2,7,CONPCASS/2/7,2682664
CONPCASS,2,8,CONPCASS/2/8,2745602
CONPCASS,2,9,CONPCASS/2/9,2808537
CONPCASS,2,10,CONPCASS/2/10,2871475
CONPCASS,2,11,CONPCASS/2/11,2934410
CONPCASS,2,12,CONPCASS/2/12,2997348
CONPCASS,2,13,CONPCASS/2/13,3060283
CONPCASS,2,14,CONPCASS/2/14,3123219
CONPCASS,2,15,CONPCASS/2/15,3186156
CONPCASS,3,1,CONPCASS/3/1,2597237
CONPCASS,3,2,CONPCASS/3/2,2665621
CONPCASS,3,3,CONPCASS/3/3,2734007
CONPCASS,3,4,CONPCASS/3/4,2802391
CONPCASS,3,5,CONPCASS/3/5,2870775
CONPCASS,3,6,CONPCASS/3/6,2939158
CONPCASS,3,7,CONPCASS/3/7,3007544
CONPCASS,3,8,CONPCASS/3/8,3075928
CONPCASS,3,9,CONPCASS/3/9,3144312
CONPCASS,3,10,CONPCASS/3/10,3212696
CONPCASS,3,11,CONPCASS/3/11,3281082
CONPCASS,3,12,CONPCASS/3/12,3349466
CONPCASS,3,13,CONPCASS/3/13,3417850
CONPCASS,3,14,CONPCASS/3/14,3486234
CONPCASS,3,15,CONPCASS/3/15,3554620
CONPCASS,4,1,CONPCASS/4/1,2862788
CONPCASS,4,2,CONPCASS/4/2,2966333
CONPCASS,4,3,CONPCASS/4/3,3069878
CONPCASS,4,4,CONPCASS/4/4,3173423
CONPCASS,4,5,CONPCASS/4/5,3276969
CONPCASS,4,6,CONPCASS/4/6,3380514
CONPCASS,4,7,CONPCASS/4/7,3484059
CONPCASS,4,8,CONPCASS/4/8,3587604
CONPCASS,4,9,CONPCASS/4/9,3691149
CONPCASS,4,10,CONPCASS/4/10,3794694
CONPCASS,4,11,CONPCASS/4/11,3898239
CONPCASS,5,1,CONPCASS/5/1,3139253
CONPCASS,5,2,CONPCASS/5/2,3248731
CONPCASS,5,3,CONPCASS/5/3,3358208
CONPCASS,5,4,CONPCASS/5/4,3467687
CONPCASS,5,5,CONPCASS/5/5,3577165
CONPCASS,5,6,CONPCASS/5/6,3686642
CONPCASS,5,7,CONPCASS/5/7,3796120
CONPCASS,5,8,CONPCASS/5/8,3905599
CONPCASS,5,9,CONPCASS/5/9,4015075
CONPCASS,5,10,CONPCASS/5/10,4124554
CONPCASS,5,11,CONPCASS/5/11,4233944
CONPCASS,6,1,CONPCASS/6/1,3417000
CONPCASS,6,2,CONPCASS/6/2,3534858
CONPCASS,6,3,CONPCASS/6/3,3652714
CONPCASS,6,4,CONPCASS/6/4,3770570
CONPCASS,6,5,CONPCASS/6/5,3888428
CONPCASS,6,6,CONPCASS/6/6,4006284
CONPCASS,6,7,CONPCASS/6/7,4124143
CONPCASS,6,8,CONPCASS/6/8,4241999
CONPCASS,6,9,CONPCASS/6/9,4359857
CONPCASS,6,10,CONPCASS/6/10,4477713
CONPCASS,6,11,CONPCASS/6/11,4595571
CONPCASS,7,1,CONPCASS/7/1,4256157
CONPCASS,7,2,CONPCASS/7/2,4413159
CONPCASS,7,3,CONPCASS/7/3,4570162
CONPCASS,7,4,CONPCASS/7/4,4727165
CONPCASS,7,5,CONPCASS/7/5,4884167
CONPCASS,7,6,CONPCASS/7/6,5041168
CONPCASS,7,7,CONPCASS/7/7,5198171
CONPCASS,7,8,CONPCASS/7/8,5355173
CONPCASS,7,9,CONPCASS/7/9,5512176
CONPCASS,8,1,CONPCASS/8/1,5125329
CONPCASS,8,2,CONPCASS/8/2,5315101
CONPCASS,8,3,CONPCASS/8/3,5504876
CONPCASS,8,4,CONPCASS/8/4,5694648
CONPCASS,8,5,CONPCASS/8/5,5884421
CONPCASS,8,6,CONPCASS/8/6,6074104
CONPCASS,8,7,CONPCASS/8/7,6263966
CONPCASS,8,8,CONPCASS/8/8,6453739
CONPCASS,8,9,CONPCASS/8/9,6643511
CONPCASS,9,1,CONPCASS/9/1,6637449
CONPCASS,9,2,CONPCASS/9/2,6876098
CONPCASS,9,3,CONPCASS/9/3,7114748
CONPCASS,9,4,CONPCASS/9/4,7351070
CONPCASS,9,5,CONPCASS/9/5,7592047
CONPCASS,9,6,CONPCASS/9/6,7830694
CONPCASS,9,7,CONPCASS/9/7,8069346
CONPCASS,9,8,CONPCASS/9/8,8307993
CONPCASS,9,9,CONPCASS/9/9,8546643
CONTEDISS,1,1,CONTEDISS/1/1,930000
CONTEDISS,1,2,CONTEDISS/1/2,940443
CONTEDISS,1,3,CONTEDISS/1/3,950885
CONTEDISS,1,4,CONTEDISS/1/4,961328
CONTEDISS,1,5,CONTEDISS/1/5,971770
CONTEDISS,1,6,CONTEDISS/1/6,982213
CONTEDISS,1,7,CONTEDISS/1/7,992655
CONTEDISS,1,8,CONTEDISS/1/8,1003098
CONTEDISS,1,9,CONTEDISS/1/9,1013540
CONTEDISS,1,10,CONTEDISS/1/10,1023983
CONTEDISS,1,11,CONTEDISS/1/11,1034425
CONTEDISS,1,12,CONTEDISS/1/12,1044868
CONTEDISS,1,13,CONTEDISS/1/13,1055310
CONTEDISS,1,14,CONTEDISS/1/14,1065753
CONTEDISS,1,15,CONTEDISS/1/15,1076195
CONTEDISS,2,1,CONTEDISS/2/1,935074
CONTEDISS,2,2,CONTEDISS/2/2,947908
CONTEDISS,2,3,CONTEDISS/2/3,960741
CONTEDISS,2,4,CONTEDISS/2/4,973575
CONTEDISS,2,5,CONTEDISS/2/5,986409
CONTEDISS,2,6,CONTEDISS/2/6,999243
CONTEDISS,2,7,CONTEDISS/2/7,1012076
CONTEDISS,2,8,CONTEDISS/2/8,1024910
CONTEDISS,2,9,CONTEDISS/2/9,1037744
CONTEDISS,2,10,CONTEDISS/2/10,1050578
CONTEDISS,2,11,CONTEDISS/2/11,1063411
CONTEDISS,2,12,CONTEDISS/2/12,1076245
CONTEDISS,2,13,CONTEDISS/2/13,1089079
CONTEDISS,2,14,CONTEDISS/2/14,1101913
CONTEDISS,2,15,CONTEDISS/2/15,1114746
CONTEDISS,3,1,CONTEDISS/3/1,952989
CONTEDISS,3,2,CONTEDISS/3/2,968405
CONTEDISS,3,3,CONTEDISS/3/3,983821
CONTEDISS,3,4,CONTEDISS/3/4,999238
CONTEDISS,3,5,CONTEDISS/3/5,1014654
CONTEDISS,3,6,CONTEDISS/3/6,1030070
CONTEDISS,3,7,CONTEDISS/3/7,1045486
CONTEDISS,3,8,CONTEDISS/3/8,1060903
CONTEDISS,3,9,CONTEDISS/3/9,1076319
CONTEDISS,3,10,CONTEDISS/3/10,1091735
CONTEDISS,3,11,CONTEDISS/3/11,1107151
CONTEDISS,3,12,CONTEDISS/3/12,1122568
CONTEDISS,3,13,CONTEDISS/3/13,1137984
CONTEDISS,3,14,CONTEDISS/3/14,1153400
CONTEDISS,3,15,CONTEDISS/3/15,1168816
CONTEDISS,4,1,CONTEDISS/4/1,1005561
CONTEDISS,4,2,CONTEDISS/4/2,1023476
CONTEDISS,4,3,CONTEDISS/4/3,1041391
CONTEDISS,4,4,CONTEDISS/4/4,1059306
CONTEDISS,4,5,CONTEDISS/4/5,1077221
CONTEDISS,4,6,CONTEDISS/4/6,1095136
CONTEDISS,4,7,CONTEDISS/4/7,1113051
CONTEDISS,4,8,CONTEDISS/4/8,1130966
CONTEDISS,4,9,CONTEDISS/4/9,1148881
CONTEDISS,4,10,CONTEDISS/4/10,1166796
CONTEDISS,4,11,CONTEDISS/4/11,1184711
CONTEDISS,4,12,CONTEDISS/4/12,1202626
CONTEDISS,4,13,CONTEDISS/4/13,1220541
